original_index,display_index,text_path,audio_path,status
422,422,./38060 - Text/Chapter_0422_display_422.txt,./38060 - Audio/Chapter_0422_display_422.mp3,completed
423,423,./38060 - Text/Chapter_0423_display_423.txt,./38060 - Audio/Chapter_0423_display_423.mp3,completed
424,424,./38060 - Text/Chapter_0424_display_424.txt,./38060 - Audio/Chapter_0424_display_424.mp3,completed
425,425,./38060 - Text/Chapter_0425_display_425.txt,./38060 - Audio/Chapter_0425_display_425.mp3,completed
426,426,./38060 - Text/Chapter_0426_display_426.txt,./38060 - Audio/Chapter_0426_display_426.mp3,completed
427,427,./38060 - Text/Chapter_0427_display_427.txt,./38060 - Audio/Chapter_0427_display_427.mp3,completed
428,428,./38060 - Text/Chapter_0428_display_428.txt,./38060 - Audio/Chapter_0428_display_428.mp3,completed
429,429,./38060 - Text/Chapter_0429_display_429.txt,./38060 - Audio/Chapter_0429_display_429.mp3,completed
430,430,./38060 - Text/Chapter_0430_display_430.txt,./38060 - Audio/Chapter_0430_display_430.mp3,completed
431,431,./38060 - Text/Chapter_0431_display_431.txt,./38060 - Audio/Chapter_0431_display_431.mp3,completed
432,432,./38060 - Text/Chapter_0432_display_432.txt,./38060 - Audio/Chapter_0432_display_432.mp3,completed
433,433,./38060 - Text/Chapter_0433_display_433.txt,./38060 - Audio/Chapter_0433_display_433.mp3,completed
434,434,./38060 - Text/Chapter_0434_display_434.txt,./38060 - Audio/Chapter_0434_display_434.mp3,completed
435,435,./38060 - Text/Chapter_0435_display_435.txt,./38060 - Audio/Chapter_0435_display_435.mp3,completed
436,436,./38060 - Text/Chapter_0436_display_436.txt,./38060 - Audio/Chapter_0436_display_436.mp3,completed
437,437,./38060 - Text/Chapter_0437_display_437.txt,./38060 - Audio/Chapter_0437_display_437.mp3,completed
438,438,./38060 - Text/Chapter_0438_display_438.txt,./38060 - Audio/Chapter_0438_display_438.mp3,completed
439,439,./38060 - Text/Chapter_0439_display_439.txt,./38060 - Audio/Chapter_0439_display_439.mp3,completed
440,440,./38060 - Text/Chapter_0440_display_440.txt,./38060 - Audio/Chapter_0440_display_440.mp3,completed
441,441,./38060 - Text/Chapter_0441_display_441.txt,./38060 - Audio/Chapter_0441_display_441.mp3,completed
442,442,./38060 - Text/Chapter_0442_display_442.txt,./38060 - Audio/Chapter_0442_display_442.mp3,completed
443,443,./38060 - Text/Chapter_0443_display_443.txt,./38060 - Audio/Chapter_0443_display_443.mp3,completed
444,444,./38060 - Text/Chapter_0444_display_444.txt,./38060 - Audio/Chapter_0444_display_444.mp3,completed
445,445,./38060 - Text/Chapter_0445_display_445.txt,./38060 - Audio/Chapter_0445_display_445.mp3,completed
446,446,./38060 - Text/Chapter_0446_display_446.txt,./38060 - Audio/Chapter_0446_display_446.mp3,completed
447,447,./38060 - Text/Chapter_0447_display_447.txt,./38060 - Audio/Chapter_0447_display_447.mp3,completed
448,448,./38060 - Text/Chapter_0448_display_448.txt,./38060 - Audio/Chapter_0448_display_448.mp3,completed
449,449,./38060 - Text/Chapter_0449_display_449.txt,./38060 - Audio/Chapter_0449_display_449.mp3,completed
450,450,./38060 - Text/Chapter_0450_display_450.txt,./38060 - Audio/Chapter_0450_display_450.mp3,completed
451,451,./38060 - Text/Chapter_0451_display_451.txt,./38060 - Audio/Chapter_0451_display_451.mp3,completed
452,452,./38060 - Text/Chapter_0452_display_452.txt,./38060 - Audio/Chapter_0452_display_452.mp3,completed
453,453,./38060 - Text/Chapter_0453_display_453.txt,./38060 - Audio/Chapter_0453_display_453.mp3,completed
454,454,./38060 - Text/Chapter_0454_display_454.txt,./38060 - Audio/Chapter_0454_display_454.mp3,completed
455,455,./38060 - Text/Chapter_0455_display_455.txt,./38060 - Audio/Chapter_0455_display_455.mp3,completed
456,456,./38060 - Text/Chapter_0456_display_456.txt,./38060 - Audio/Chapter_0456_display_456.mp3,completed
457,457,./38060 - Text/Chapter_0457_display_457.txt,./38060 - Audio/Chapter_0457_display_457.mp3,completed
458,458,./38060 - Text/Chapter_0458_display_458.txt,./38060 - Audio/Chapter_0458_display_458.mp3,completed
459,459,./38060 - Text/Chapter_0459_display_459.txt,./38060 - Audio/Chapter_0459_display_459.mp3,completed
460,460,./38060 - Text/Chapter_0460_display_460.txt,./38060 - Audio/Chapter_0460_display_460.mp3,completed
461,461,./38060 - Text/Chapter_0461_display_461.txt,./38060 - Audio/Chapter_0461_display_461.mp3,completed
462,462,./38060 - Text/Chapter_0462_display_462.txt,./38060 - Audio/Chapter_0462_display_462.mp3,completed
463,463,./38060 - Text/Chapter_0463_display_463.txt,./38060 - Audio/Chapter_0463_display_463.mp3,completed
464,464,./38060 - Text/Chapter_0464_display_464.txt,./38060 - Audio/Chapter_0464_display_464.mp3,completed
465,465,./38060 - Text/Chapter_0465_display_465.txt,./38060 - Audio/Chapter_0465_display_465.mp3,completed
466,466,./38060 - Text/Chapter_0466_display_466.txt,./38060 - Audio/Chapter_0466_display_466.mp3,completed
467,467,./38060 - Text/Chapter_0467_display_467.txt,./38060 - Audio/Chapter_0467_display_467.mp3,completed
468,468,./38060 - Text/Chapter_0468_display_468.txt,./38060 - Audio/Chapter_0468_display_468.mp3,completed
469,469,./38060 - Text/Chapter_0469_display_469.txt,./38060 - Audio/Chapter_0469_display_469.mp3,completed
470,470,./38060 - Text/Chapter_0470_display_470.txt,./38060 - Audio/Chapter_0470_display_470.mp3,completed
471,471,./38060 - Text/Chapter_0471_display_471.txt,./38060 - Audio/Chapter_0471_display_471.mp3,completed
472,472,./38060 - Text/Chapter_0472_display_472.txt,./38060 - Audio/Chapter_0472_display_472.mp3,completed
473,473,./38060 - Text/Chapter_0473_display_473.txt,./38060 - Audio/Chapter_0473_display_473.mp3,completed
474,474,./38060 - Text/Chapter_0474_display_474.txt,./38060 - Audio/Chapter_0474_display_474.mp3,completed
475,475,./38060 - Text/Chapter_0475_display_475.txt,./38060 - Audio/Chapter_0475_display_475.mp3,completed
476,476,./38060 - Text/Chapter_0476_display_476.txt,./38060 - Audio/Chapter_0476_display_476.mp3,completed
477,477,./38060 - Text/Chapter_0477_display_477.txt,./38060 - Audio/Chapter_0477_display_477.mp3,completed
478,478,./38060 - Text/Chapter_0478_display_478.txt,./38060 - Audio/Chapter_0478_display_478.mp3,completed
479,479,./38060 - Text/Chapter_0479_display_479.txt,./38060 - Audio/Chapter_0479_display_479.mp3,completed
480,480,./38060 - Text/Chapter_0480_display_480.txt,./38060 - Audio/Chapter_0480_display_480.mp3,completed
481,481,./38060 - Text/Chapter_0481_display_481.txt,./38060 - Audio/Chapter_0481_display_481.mp3,completed
482,482,./38060 - Text/Chapter_0482_display_482.txt,./38060 - Audio/Chapter_0482_display_482.mp3,completed
483,483,./38060 - Text/Chapter_0483_display_483.txt,./38060 - Audio/Chapter_0483_display_483.mp3,completed
484,484,./38060 - Text/Chapter_0484_display_484.txt,./38060 - Audio/Chapter_0484_display_484.mp3,completed
485,485,./38060 - Text/Chapter_0485_display_485.txt,./38060 - Audio/Chapter_0485_display_485.mp3,completed
486,486,./38060 - Text/Chapter_0486_display_486.txt,./38060 - Audio/Chapter_0486_display_486.mp3,completed
487,487,./38060 - Text/Chapter_0487_display_487.txt,./38060 - Audio/Chapter_0487_display_487.mp3,completed
488,488,./38060 - Text/Chapter_0488_display_488.txt,./38060 - Audio/Chapter_0488_display_488.mp3,completed
489,489,./38060 - Text/Chapter_0489_display_489.txt,./38060 - Audio/Chapter_0489_display_489.mp3,completed
490,490,./38060 - Text/Chapter_0490_display_490.txt,./38060 - Audio/Chapter_0490_display_490.mp3,completed
491,491,./38060 - Text/Chapter_0491_display_491.txt,./38060 - Audio/Chapter_0491_display_491.mp3,completed
492,492,./38060 - Text/Chapter_0492_display_492.txt,./38060 - Audio/Chapter_0492_display_492.mp3,completed
493,493,./38060 - Text/Chapter_0493_display_493.txt,./38060 - Audio/Chapter_0493_display_493.mp3,completed
494,494,./38060 - Text/Chapter_0494_display_494.txt,./38060 - Audio/Chapter_0494_display_494.mp3,completed
495,495,./38060 - Text/Chapter_0495_display_495.txt,./38060 - Audio/Chapter_0495_display_495.mp3,completed
496,496,./38060 - Text/Chapter_0496_display_496.txt,./38060 - Audio/Chapter_0496_display_496.mp3,completed
497,497,./38060 - Text/Chapter_0497_display_497.txt,./38060 - Audio/Chapter_0497_display_497.mp3,completed
498,498,./38060 - Text/Chapter_0498_display_498.txt,./38060 - Audio/Chapter_0498_display_498.mp3,completed
499,499,./38060 - Text/Chapter_0499_display_499.txt,./38060 - Audio/Chapter_0499_display_499.mp3,completed
500,500,./38060 - Text/Chapter_0500_display_500.txt,./38060 - Audio/Chapter_0500_display_500.mp3,completed
501,501,./38060 - Text/Chapter_0501_display_501.txt,./38060 - Audio/Chapter_0501_display_501.mp3,completed
502,502,./38060 - Text/Chapter_0502_display_502.txt,./38060 - Audio/Chapter_0502_display_502.mp3,completed
503,503,./38060 - Text/Chapter_0503_display_503.txt,./38060 - Audio/Chapter_0503_display_503.mp3,completed
504,504,./38060 - Text/Chapter_0504_display_504.txt,./38060 - Audio/Chapter_0504_display_504.mp3,completed
505,505,./38060 - Text/Chapter_0505_display_505.txt,./38060 - Audio/Chapter_0505_display_505.mp3,completed
506,506,./38060 - Text/Chapter_0506_display_506.txt,./38060 - Audio/Chapter_0506_display_506.mp3,completed
507,507,./38060 - Text/Chapter_0507_display_507.txt,./38060 - Audio/Chapter_0507_display_507.mp3,completed
508,508,./38060 - Text/Chapter_0508_display_508.txt,./38060 - Audio/Chapter_0508_display_508.mp3,completed
509,509,./38060 - Text/Chapter_0509_display_509.txt,./38060 - Audio/Chapter_0509_display_509.mp3,completed
510,510,./38060 - Text/Chapter_0510_display_510.txt,./38060 - Audio/Chapter_0510_display_510.mp3,completed
511,511,./38060 - Text/Chapter_0511_display_511.txt,./38060 - Audio/Chapter_0511_display_511.mp3,completed
512,512,./38060 - Text/Chapter_0512_display_512.txt,./38060 - Audio/Chapter_0512_display_512.mp3,completed
513,513,./38060 - Text/Chapter_0513_display_513.txt,./38060 - Audio/Chapter_0513_display_513.mp3,completed
514,514,./38060 - Text/Chapter_0514_display_514.txt,./38060 - Audio/Chapter_0514_display_514.mp3,completed
515,515,./38060 - Text/Chapter_0515_display_515.txt,./38060 - Audio/Chapter_0515_display_515.mp3,completed
516,516,./38060 - Text/Chapter_0516_display_516.txt,./38060 - Audio/Chapter_0516_display_516.mp3,completed
517,517,./38060 - Text/Chapter_0517_display_517.txt,./38060 - Audio/Chapter_0517_display_517.mp3,completed
518,518,./38060 - Text/Chapter_0518_display_518.txt,./38060 - Audio/Chapter_0518_display_518.mp3,completed
519,519,./38060 - Text/Chapter_0519_display_519.txt,./38060 - Audio/Chapter_0519_display_519.mp3,completed
520,520,./38060 - Text/Chapter_0520_display_520.txt,./38060 - Audio/Chapter_0520_display_520.mp3,completed
521,521,./38060 - Text/Chapter_0521_display_521.txt,./38060 - Audio/Chapter_0521_display_521.mp3,completed
522,522,./38060 - Text/Chapter_0522_display_522.txt,./38060 - Audio/Chapter_0522_display_522.mp3,completed
523,523,./38060 - Text/Chapter_0523_display_523.txt,./38060 - Audio/Chapter_0523_display_523.mp3,completed
524,524,./38060 - Text/Chapter_0524_display_524.txt,./38060 - Audio/Chapter_0524_display_524.mp3,completed
525,525,./38060 - Text/Chapter_0525_display_525.txt,./38060 - Audio/Chapter_0525_display_525.mp3,completed
526,526,./38060 - Text/Chapter_0526_display_526.txt,./38060 - Audio/Chapter_0526_display_526.mp3,completed
527,527,./38060 - Text/Chapter_0527_display_527.txt,./38060 - Audio/Chapter_0527_display_527.mp3,completed
528,528,./38060 - Text/Chapter_0528_display_528.txt,./38060 - Audio/Chapter_0528_display_528.mp3,completed
529,529,./38060 - Text/Chapter_0529_display_529.txt,./38060 - Audio/Chapter_0529_display_529.mp3,completed
530,530,./38060 - Text/Chapter_0530_display_530.txt,./38060 - Audio/Chapter_0530_display_530.mp3,completed
531,531,./38060 - Text/Chapter_0531_display_531.txt,./38060 - Audio/Chapter_0531_display_531.mp3,queued
532,532,./38060 - Text/Chapter_0532_display_532.txt,./38060 - Audio/Chapter_0532_display_532.mp3,queued
533,533,./38060 - Text/Chapter_0533_display_533.txt,./38060 - Audio/Chapter_0533_display_533.mp3,queued
534,534,./38060 - Text/Chapter_0534_display_534.txt,./38060 - Audio/Chapter_0534_display_534.mp3,queued
535,535,./38060 - Text/Chapter_0535_display_535.txt,./38060 - Audio/Chapter_0535_display_535.mp3,queued
536,536,./38060 - Text/Chapter_0536_display_536.txt,./38060 - Audio/Chapter_0536_display_536.mp3,queued
537,537,./38060 - Text/Chapter_0537_display_537.txt,./38060 - Audio/Chapter_0537_display_537.mp3,queued
538,538,./38060 - Text/Chapter_0538_display_538.txt,./38060 - Audio/Chapter_0538_display_538.mp3,queued
539,539,./38060 - Text/Chapter_0539_display_539.txt,./38060 - Audio/Chapter_0539_display_539.mp3,queued
540,540,./38060 - Text/Chapter_0540_display_540.txt,./38060 - Audio/Chapter_0540_display_540.mp3,queued
541,541,./38060 - Text/Chapter_0541_display_541.txt,./38060 - Audio/Chapter_0541_display_541.mp3,queued
542,542,./38060 - Text/Chapter_0542_display_542.txt,./38060 - Audio/Chapter_0542_display_542.mp3,queued
543,543,./38060 - Text/Chapter_0543_display_543.txt,./38060 - Audio/Chapter_0543_display_543.mp3,queued
544,544,./38060 - Text/Chapter_0544_display_544.txt,./38060 - Audio/Chapter_0544_display_544.mp3,queued
545,545,./38060 - Text/Chapter_0545_display_545.txt,./38060 - Audio/Chapter_0545_display_545.mp3,queued
546,546,./38060 - Text/Chapter_0546_display_546.txt,./38060 - Audio/Chapter_0546_display_546.mp3,queued
547,547,./38060 - Text/Chapter_0547_display_547.txt,./38060 - Audio/Chapter_0547_display_547.mp3,queued
548,548,./38060 - Text/Chapter_0548_display_548.txt,./38060 - Audio/Chapter_0548_display_548.mp3,queued
549,549,./38060 - Text/Chapter_0549_display_549.txt,./38060 - Audio/Chapter_0549_display_549.mp3,queued
550,550,./38060 - Text/Chapter_0550_display_550.txt,./38060 - Audio/Chapter_0550_display_550.mp3,queued
551,551,./38060 - Text/Chapter_0551_display_551.txt,./38060 - Audio/Chapter_0551_display_551.mp3,queued
552,552,./38060 - Text/Chapter_0552_display_552.txt,./38060 - Audio/Chapter_0552_display_552.mp3,queued
553,553,./38060 - Text/Chapter_0553_display_553.txt,./38060 - Audio/Chapter_0553_display_553.mp3,queued
554,554,./38060 - Text/Chapter_0554_display_554.txt,./38060 - Audio/Chapter_0554_display_554.mp3,queued
555,555,./38060 - Text/Chapter_0555_display_555.txt,./38060 - Audio/Chapter_0555_display_555.mp3,queued
556,556,./38060 - Text/Chapter_0556_display_556.txt,./38060 - Audio/Chapter_0556_display_556.mp3,queued
557,557,./38060 - Text/Chapter_0557_display_557.txt,./38060 - Audio/Chapter_0557_display_557.mp3,queued
558,558,./38060 - Text/Chapter_0558_display_558.txt,./38060 - Audio/Chapter_0558_display_558.mp3,queued
559,559,./38060 - Text/Chapter_0559_display_559.txt,./38060 - Audio/Chapter_0559_display_559.mp3,queued
560,560,./38060 - Text/Chapter_0560_display_560.txt,./38060 - Audio/Chapter_0560_display_560.mp3,queued
561,561,./38060 - Text/Chapter_0561_display_561.txt,./38060 - Audio/Chapter_0561_display_561.mp3,queued
562,562,./38060 - Text/Chapter_0562_display_562.txt,./38060 - Audio/Chapter_0562_display_562.mp3,queued
563,563,./38060 - Text/Chapter_0563_display_563.txt,./38060 - Audio/Chapter_0563_display_563.mp3,queued
564,564,./38060 - Text/Chapter_0564_display_564.txt,./38060 - Audio/Chapter_0564_display_564.mp3,queued
565,565,./38060 - Text/Chapter_0565_display_565.txt,./38060 - Audio/Chapter_0565_display_565.mp3,queued
566,566,./38060 - Text/Chapter_0566_display_566.txt,./38060 - Audio/Chapter_0566_display_566.mp3,queued
567,567,./38060 - Text/Chapter_0567_display_567.txt,./38060 - Audio/Chapter_0567_display_567.mp3,queued
568,568,./38060 - Text/Chapter_0568_display_568.txt,./38060 - Audio/Chapter_0568_display_568.mp3,queued
569,569,./38060 - Text/Chapter_0569_display_569.txt,./38060 - Audio/Chapter_0569_display_569.mp3,queued
570,570,./38060 - Text/Chapter_0570_display_570.txt,./38060 - Audio/Chapter_0570_display_570.mp3,queued
571,571,./38060 - Text/Chapter_0571_display_571.txt,./38060 - Audio/Chapter_0571_display_571.mp3,queued
572,572,./38060 - Text/Chapter_0572_display_572.txt,./38060 - Audio/Chapter_0572_display_572.mp3,queued
573,573,./38060 - Text/Chapter_0573_display_573.txt,./38060 - Audio/Chapter_0573_display_573.mp3,queued
574,574,./38060 - Text/Chapter_0574_display_574.txt,./38060 - Audio/Chapter_0574_display_574.mp3,queued
575,575,./38060 - Text/Chapter_0575_display_575.txt,./38060 - Audio/Chapter_0575_display_575.mp3,queued
576,576,./38060 - Text/Chapter_0576_display_576.txt,./38060 - Audio/Chapter_0576_display_576.mp3,queued
577,577,./38060 - Text/Chapter_0577_display_577.txt,./38060 - Audio/Chapter_0577_display_577.mp3,queued
578,578,./38060 - Text/Chapter_0578_display_578.txt,./38060 - Audio/Chapter_0578_display_578.mp3,queued
579,579,./38060 - Text/Chapter_0579_display_579.txt,./38060 - Audio/Chapter_0579_display_579.mp3,queued
580,580,./38060 - Text/Chapter_0580_display_580.txt,./38060 - Audio/Chapter_0580_display_580.mp3,queued
581,581,./38060 - Text/Chapter_0581_display_581.txt,./38060 - Audio/Chapter_0581_display_581.mp3,queued
582,582,./38060 - Text/Chapter_0582_display_582.txt,./38060 - Audio/Chapter_0582_display_582.mp3,queued
583,583,./38060 - Text/Chapter_0583_display_583.txt,./38060 - Audio/Chapter_0583_display_583.mp3,queued
584,584,./38060 - Text/Chapter_0584_display_584.txt,./38060 - Audio/Chapter_0584_display_584.mp3,queued
585,585,./38060 - Text/Chapter_0585_display_585.txt,./38060 - Audio/Chapter_0585_display_585.mp3,queued
586,586,./38060 - Text/Chapter_0586_display_586.txt,./38060 - Audio/Chapter_0586_display_586.mp3,queued
587,587,./38060 - Text/Chapter_0587_display_587.txt,./38060 - Audio/Chapter_0587_display_587.mp3,queued
588,588,./38060 - Text/Chapter_0588_display_588.txt,./38060 - Audio/Chapter_0588_display_588.mp3,queued
589,589,./38060 - Text/Chapter_0589_display_589.txt,./38060 - Audio/Chapter_0589_display_589.mp3,queued
590,590,./38060 - Text/Chapter_0590_display_590.txt,./38060 - Audio/Chapter_0590_display_590.mp3,queued
591,591,./38060 - Text/Chapter_0591_display_591.txt,./38060 - Audio/Chapter_0591_display_591.mp3,queued
592,592,./38060 - Text/Chapter_0592_display_592.txt,./38060 - Audio/Chapter_0592_display_592.mp3,queued
593,593,./38060 - Text/Chapter_0593_display_593.txt,./38060 - Audio/Chapter_0593_display_593.mp3,queued
594,594,./38060 - Text/Chapter_0594_display_594.txt,./38060 - Audio/Chapter_0594_display_594.mp3,queued
595,595,./38060 - Text/Chapter_0595_display_595.txt,./38060 - Audio/Chapter_0595_display_595.mp3,queued
596,596,./38060 - Text/Chapter_0596_display_596.txt,./38060 - Audio/Chapter_0596_display_596.mp3,queued
597,597,./38060 - Text/Chapter_0597_display_597.txt,./38060 - Audio/Chapter_0597_display_597.mp3,queued
598,598,./38060 - Text/Chapter_0598_display_598.txt,./38060 - Audio/Chapter_0598_display_598.mp3,queued
599,599,./38060 - Text/Chapter_0599_display_599.txt,./38060 - Audio/Chapter_0599_display_599.mp3,queued
600,600,./38060 - Text/Chapter_0600_display_600.txt,./38060 - Audio/Chapter_0600_display_600.mp3,queued
601,601,./38060 - Text/Chapter_0601_display_601.txt,./38060 - Audio/Chapter_0601_display_601.mp3,queued
602,602,./38060 - Text/Chapter_0602_display_602.txt,./38060 - Audio/Chapter_0602_display_602.mp3,queued
603,603,./38060 - Text/Chapter_0603_display_603.txt,./38060 - Audio/Chapter_0603_display_603.mp3,queued
604,604,./38060 - Text/Chapter_0604_display_604.txt,./38060 - Audio/Chapter_0604_display_604.mp3,queued
605,605,./38060 - Text/Chapter_0605_display_605.txt,./38060 - Audio/Chapter_0605_display_605.mp3,queued
606,606,./38060 - Text/Chapter_0606_display_606.txt,./38060 - Audio/Chapter_0606_display_606.mp3,queued
607,607,./38060 - Text/Chapter_0607_display_607.txt,./38060 - Audio/Chapter_0607_display_607.mp3,queued
608,608,./38060 - Text/Chapter_0608_display_608.txt,./38060 - Audio/Chapter_0608_display_608.mp3,queued
609,609,./38060 - Text/Chapter_0609_display_609.txt,./38060 - Audio/Chapter_0609_display_609.mp3,queued
610,610,./38060 - Text/Chapter_0610_display_610.txt,./38060 - Audio/Chapter_0610_display_610.mp3,queued
611,611,./38060 - Text/Chapter_0611_display_611.txt,./38060 - Audio/Chapter_0611_display_611.mp3,queued
612,612,./38060 - Text/Chapter_0612_display_612.txt,./38060 - Audio/Chapter_0612_display_612.mp3,queued
613,613,./38060 - Text/Chapter_0613_display_613.txt,./38060 - Audio/Chapter_0613_display_613.mp3,queued
614,614,./38060 - Text/Chapter_0614_display_614.txt,./38060 - Audio/Chapter_0614_display_614.mp3,queued
615,615,./38060 - Text/Chapter_0615_display_615.txt,./38060 - Audio/Chapter_0615_display_615.mp3,queued
616,616,./38060 - Text/Chapter_0616_display_616.txt,./38060 - Audio/Chapter_0616_display_616.mp3,queued
617,617,./38060 - Text/Chapter_0617_display_617.txt,./38060 - Audio/Chapter_0617_display_617.mp3,queued
618,618,./38060 - Text/Chapter_0618_display_618.txt,./38060 - Audio/Chapter_0618_display_618.mp3,queued
619,619,./38060 - Text/Chapter_0619_display_619.txt,./38060 - Audio/Chapter_0619_display_619.mp3,queued
620,620,./38060 - Text/Chapter_0620_display_620.txt,./38060 - Audio/Chapter_0620_display_620.mp3,queued
621,621,./38060 - Text/Chapter_0621_display_621.txt,./38060 - Audio/Chapter_0621_display_621.mp3,queued
622,622,./38060 - Text/Chapter_0622_display_622.txt,./38060 - Audio/Chapter_0622_display_622.mp3,queued
623,623,./38060 - Text/Chapter_0623_display_623.txt,./38060 - Audio/Chapter_0623_display_623.mp3,queued
624,624,./38060 - Text/Chapter_0624_display_624.txt,./38060 - Audio/Chapter_0624_display_624.mp3,queued
625,625,./38060 - Text/Chapter_0625_display_625.txt,./38060 - Audio/Chapter_0625_display_625.mp3,queued
626,626,./38060 - Text/Chapter_0626_display_626.txt,./38060 - Audio/Chapter_0626_display_626.mp3,queued
627,627,./38060 - Text/Chapter_0627_display_627.txt,./38060 - Audio/Chapter_0627_display_627.mp3,queued
628,628,./38060 - Text/Chapter_0628_display_628.txt,./38060 - Audio/Chapter_0628_display_628.mp3,queued
629,629,./38060 - Text/Chapter_0629_display_629.txt,./38060 - Audio/Chapter_0629_display_629.mp3,queued
630,630,./38060 - Text/Chapter_0630_display_630.txt,./38060 - Audio/Chapter_0630_display_630.mp3,queued
631,631,./38060 - Text/Chapter_0631_display_631.txt,./38060 - Audio/Chapter_0631_display_631.mp3,queued
632,632,./38060 - Text/Chapter_0632_display_632.txt,./38060 - Audio/Chapter_0632_display_632.mp3,queued
633,633,./38060 - Text/Chapter_0633_display_633.txt,./38060 - Audio/Chapter_0633_display_633.mp3,queued
634,634,./38060 - Text/Chapter_0634_display_634.txt,./38060 - Audio/Chapter_0634_display_634.mp3,queued
635,635,./38060 - Text/Chapter_0635_display_635.txt,./38060 - Audio/Chapter_0635_display_635.mp3,queued
636,636,./38060 - Text/Chapter_0636_display_636.txt,./38060 - Audio/Chapter_0636_display_636.mp3,queued
637,637,./38060 - Text/Chapter_0637_display_637.txt,./38060 - Audio/Chapter_0637_display_637.mp3,queued
638,638,./38060 - Text/Chapter_0638_display_638.txt,./38060 - Audio/Chapter_0638_display_638.mp3,queued
639,639,./38060 - Text/Chapter_0639_display_639.txt,./38060 - Audio/Chapter_0639_display_639.mp3,queued
640,640,./38060 - Text/Chapter_0640_display_640.txt,./38060 - Audio/Chapter_0640_display_640.mp3,queued
641,641,./38060 - Text/Chapter_0641_display_641.txt,./38060 - Audio/Chapter_0641_display_641.mp3,queued
642,642,./38060 - Text/Chapter_0642_display_642.txt,./38060 - Audio/Chapter_0642_display_642.mp3,queued
643,643,./38060 - Text/Chapter_0643_display_643.txt,./38060 - Audio/Chapter_0643_display_643.mp3,queued
644,644,./38060 - Text/Chapter_0644_display_644.txt,./38060 - Audio/Chapter_0644_display_644.mp3,queued
645,645,./38060 - Text/Chapter_0645_display_645.txt,./38060 - Audio/Chapter_0645_display_645.mp3,queued
646,646,./38060 - Text/Chapter_0646_display_646.txt,./38060 - Audio/Chapter_0646_display_646.mp3,queued
647,647,./38060 - Text/Chapter_0647_display_647.txt,./38060 - Audio/Chapter_0647_display_647.mp3,queued
648,648,./38060 - Text/Chapter_0648_display_648.txt,./38060 - Audio/Chapter_0648_display_648.mp3,queued
649,649,./38060 - Text/Chapter_0649_display_649.txt,./38060 - Audio/Chapter_0649_display_649.mp3,queued
650,650,./38060 - Text/Chapter_0650_display_650.txt,./38060 - Audio/Chapter_0650_display_650.mp3,queued
651,651,./38060 - Text/Chapter_0651_display_651.txt,./38060 - Audio/Chapter_0651_display_651.mp3,queued
652,652,./38060 - Text/Chapter_0652_display_652.txt,./38060 - Audio/Chapter_0652_display_652.mp3,queued
653,653,./38060 - Text/Chapter_0653_display_653.txt,./38060 - Audio/Chapter_0653_display_653.mp3,queued
