original_index,display_index,text_path,audio_path,status
223,220,./17299 - Text/Chapter_0223_display_220.txt,./17299 - Audio/Chapter_0223_display_220.mp3,queued
224,221,./17299 - Text/Chapter_0224_display_221.txt,./17299 - Audio/Chapter_0224_display_221.mp3,queued
225,222,./17299 - Text/Chapter_0225_display_222.txt,./17299 - Audio/Chapter_0225_display_222.mp3,queued
226,223,./17299 - Text/Chapter_0226_display_223.txt,./17299 - Audio/Chapter_0226_display_223.mp3,queued
227,224,./17299 - Text/Chapter_0227_display_224.txt,./17299 - Audio/Chapter_0227_display_224.mp3,queued
228,225,./17299 - Text/Chapter_0228_display_225.txt,./17299 - Audio/Chapter_0228_display_225.mp3,queued
229,226,./17299 - Text/Chapter_0229_display_226.txt,./17299 - Audio/Chapter_0229_display_226.mp3,queued
230,227,./17299 - Text/Chapter_0230_display_227.txt,./17299 - Audio/Chapter_0230_display_227.mp3,queued
231,228,./17299 - Text/Chapter_0231_display_228.txt,./17299 - Audio/Chapter_0231_display_228.mp3,queued
232,229,./17299 - Text/Chapter_0232_display_229.txt,./17299 - Audio/Chapter_0232_display_229.mp3,queued
233,230,./17299 - Text/Chapter_0233_display_230.txt,./17299 - Audio/Chapter_0233_display_230.mp3,queued
234,231,./17299 - Text/Chapter_0234_display_231.txt,./17299 - Audio/Chapter_0234_display_231.mp3,queued
235,232,./17299 - Text/Chapter_0235_display_232.txt,./17299 - Audio/Chapter_0235_display_232.mp3,queued
236,233,./17299 - Text/Chapter_0236_display_233.txt,./17299 - Audio/Chapter_0236_display_233.mp3,queued
237,234,./17299 - Text/Chapter_0237_display_234.txt,./17299 - Audio/Chapter_0237_display_234.mp3,queued
238,235,./17299 - Text/Chapter_0238_display_235.txt,./17299 - Audio/Chapter_0238_display_235.mp3,queued
239,236,./17299 - Text/Chapter_0239_display_236.txt,./17299 - Audio/Chapter_0239_display_236.mp3,queued
240,237,./17299 - Text/Chapter_0240_display_237.txt,./17299 - Audio/Chapter_0240_display_237.mp3,queued
241,238,./17299 - Text/Chapter_0241_display_238.txt,./17299 - Audio/Chapter_0241_display_238.mp3,queued
242,239,./17299 - Text/Chapter_0242_display_239.txt,./17299 - Audio/Chapter_0242_display_239.mp3,queued
243,240,./17299 - Text/Chapter_0243_display_240.txt,./17299 - Audio/Chapter_0243_display_240.mp3,queued
244,241,./17299 - Text/Chapter_0244_display_241.txt,./17299 - Audio/Chapter_0244_display_241.mp3,queued
245,242,./17299 - Text/Chapter_0245_display_242.txt,./17299 - Audio/Chapter_0245_display_242.mp3,queued
246,243,./17299 - Text/Chapter_0246_display_243.txt,./17299 - Audio/Chapter_0246_display_243.mp3,queued
247,244,./17299 - Text/Chapter_0247_display_244.txt,./17299 - Audio/Chapter_0247_display_244.mp3,queued
248,245,./17299 - Text/Chapter_0248_display_245.txt,./17299 - Audio/Chapter_0248_display_245.mp3,queued
249,246,./17299 - Text/Chapter_0249_display_246.txt,./17299 - Audio/Chapter_0249_display_246.mp3,queued
250,247,./17299 - Text/Chapter_0250_display_247.txt,./17299 - Audio/Chapter_0250_display_247.mp3,queued
251,248,./17299 - Text/Chapter_0251_display_248.txt,./17299 - Audio/Chapter_0251_display_248.mp3,queued
252,249,./17299 - Text/Chapter_0252_display_249.txt,./17299 - Audio/Chapter_0252_display_249.mp3,queued
253,250,./17299 - Text/Chapter_0253_display_250.txt,./17299 - Audio/Chapter_0253_display_250.mp3,queued
254,249,./17299 - Text/Chapter_0254_display_249.txt,./17299 - Audio/Chapter_0254_display_249.mp3,queued
255,250,./17299 - Text/Chapter_0255_display_250.txt,./17299 - Audio/Chapter_0255_display_250.mp3,queued
256,251,./17299 - Text/Chapter_0256_display_251.txt,./17299 - Audio/Chapter_0256_display_251.mp3,queued
257,252,./17299 - Text/Chapter_0257_display_252.txt,./17299 - Audio/Chapter_0257_display_252.mp3,queued
258,253,./17299 - Text/Chapter_0258_display_253.txt,./17299 - Audio/Chapter_0258_display_253.mp3,queued
259,254,./17299 - Text/Chapter_0259_display_254.txt,./17299 - Audio/Chapter_0259_display_254.mp3,queued
260,255,./17299 - Text/Chapter_0260_display_255.txt,./17299 - Audio/Chapter_0260_display_255.mp3,queued
261,256,./17299 - Text/Chapter_0261_display_256.txt,./17299 - Audio/Chapter_0261_display_256.mp3,queued
262,257,./17299 - Text/Chapter_0262_display_257.txt,./17299 - Audio/Chapter_0262_display_257.mp3,queued
263,258,./17299 - Text/Chapter_0263_display_258.txt,./17299 - Audio/Chapter_0263_display_258.mp3,queued
264,259,./17299 - Text/Chapter_0264_display_259.txt,./17299 - Audio/Chapter_0264_display_259.mp3,queued
265,260,./17299 - Text/Chapter_0265_display_260.txt,./17299 - Audio/Chapter_0265_display_260.mp3,queued
266,261,./17299 - Text/Chapter_0266_display_261.txt,./17299 - Audio/Chapter_0266_display_261.mp3,queued
267,262,./17299 - Text/Chapter_0267_display_262.txt,./17299 - Audio/Chapter_0267_display_262.mp3,queued
268,263,./17299 - Text/Chapter_0268_display_263.txt,./17299 - Audio/Chapter_0268_display_263.mp3,queued
269,264,./17299 - Text/Chapter_0269_display_264.txt,./17299 - Audio/Chapter_0269_display_264.mp3,queued
270,265,./17299 - Text/Chapter_0270_display_265.txt,./17299 - Audio/Chapter_0270_display_265.mp3,queued
271,266,./17299 - Text/Chapter_0271_display_266.txt,./17299 - Audio/Chapter_0271_display_266.mp3,queued
272,267,./17299 - Text/Chapter_0272_display_267.txt,./17299 - Audio/Chapter_0272_display_267.mp3,queued
273,268,./17299 - Text/Chapter_0273_display_268.txt,./17299 - Audio/Chapter_0273_display_268.mp3,queued
274,269,./17299 - Text/Chapter_0274_display_269.txt,./17299 - Audio/Chapter_0274_display_269.mp3,queued
275,270,./17299 - Text/Chapter_0275_display_270.txt,./17299 - Audio/Chapter_0275_display_270.mp3,queued
276,271,./17299 - Text/Chapter_0276_display_271.txt,./17299 - Audio/Chapter_0276_display_271.mp3,queued
277,272,./17299 - Text/Chapter_0277_display_272.txt,./17299 - Audio/Chapter_0277_display_272.mp3,queued
278,273,./17299 - Text/Chapter_0278_display_273.txt,./17299 - Audio/Chapter_0278_display_273.mp3,queued
279,274,./17299 - Text/Chapter_0279_display_274.txt,./17299 - Audio/Chapter_0279_display_274.mp3,queued
280,275,./17299 - Text/Chapter_0280_display_275.txt,./17299 - Audio/Chapter_0280_display_275.mp3,queued
281,276,./17299 - Text/Chapter_0281_display_276.txt,./17299 - Audio/Chapter_0281_display_276.mp3,queued
282,277,./17299 - Text/Chapter_0282_display_277.txt,./17299 - Audio/Chapter_0282_display_277.mp3,queued
283,278,./17299 - Text/Chapter_0283_display_278.txt,./17299 - Audio/Chapter_0283_display_278.mp3,queued
284,279,./17299 - Text/Chapter_0284_display_279.txt,./17299 - Audio/Chapter_0284_display_279.mp3,queued
285,280,./17299 - Text/Chapter_0285_display_280.txt,./17299 - Audio/Chapter_0285_display_280.mp3,queued
286,281,./17299 - Text/Chapter_0286_display_281.txt,./17299 - Audio/Chapter_0286_display_281.mp3,queued
287,282,./17299 - Text/Chapter_0287_display_282.txt,./17299 - Audio/Chapter_0287_display_282.mp3,queued
288,283,./17299 - Text/Chapter_0288_display_283.txt,./17299 - Audio/Chapter_0288_display_283.mp3,queued
289,284,./17299 - Text/Chapter_0289_display_284.txt,./17299 - Audio/Chapter_0289_display_284.mp3,queued
290,285,./17299 - Text/Chapter_0290_display_285.txt,./17299 - Audio/Chapter_0290_display_285.mp3,queued
291,286,./17299 - Text/Chapter_0291_display_286.txt,./17299 - Audio/Chapter_0291_display_286.mp3,queued
292,287,./17299 - Text/Chapter_0292_display_287.txt,./17299 - Audio/Chapter_0292_display_287.mp3,queued
293,288,./17299 - Text/Chapter_0293_display_288.txt,./17299 - Audio/Chapter_0293_display_288.mp3,queued
294,289,./17299 - Text/Chapter_0294_display_289.txt,./17299 - Audio/Chapter_0294_display_289.mp3,queued
295,290,./17299 - Text/Chapter_0295_display_290.txt,./17299 - Audio/Chapter_0295_display_290.mp3,queued
296,291,./17299 - Text/Chapter_0296_display_291.txt,./17299 - Audio/Chapter_0296_display_291.mp3,queued
297,292,./17299 - Text/Chapter_0297_display_292.txt,./17299 - Audio/Chapter_0297_display_292.mp3,queued
298,293,./17299 - Text/Chapter_0298_display_293.txt,./17299 - Audio/Chapter_0298_display_293.mp3,queued
299,294,./17299 - Text/Chapter_0299_display_294.txt,./17299 - Audio/Chapter_0299_display_294.mp3,queued
300,295,./17299 - Text/Chapter_0300_display_295.txt,./17299 - Audio/Chapter_0300_display_295.mp3,queued
301,296,./17299 - Text/Chapter_0301_display_296.txt,./17299 - Audio/Chapter_0301_display_296.mp3,queued
302,297,./17299 - Text/Chapter_0302_display_297.txt,./17299 - Audio/Chapter_0302_display_297.mp3,queued
303,298,./17299 - Text/Chapter_0303_display_298.txt,./17299 - Audio/Chapter_0303_display_298.mp3,queued
304,299,./17299 - Text/Chapter_0304_display_299.txt,./17299 - Audio/Chapter_0304_display_299.mp3,queued
305,300,./17299 - Text/Chapter_0305_display_300.txt,./17299 - Audio/Chapter_0305_display_300.mp3,queued
306,301,./17299 - Text/Chapter_0306_display_301.txt,./17299 - Audio/Chapter_0306_display_301.mp3,queued
307,302,./17299 - Text/Chapter_0307_display_302.txt,./17299 - Audio/Chapter_0307_display_302.mp3,queued
308,303,./17299 - Text/Chapter_0308_display_303.txt,./17299 - Audio/Chapter_0308_display_303.mp3,queued
309,304,./17299 - Text/Chapter_0309_display_304.txt,./17299 - Audio/Chapter_0309_display_304.mp3,queued
310,305,./17299 - Text/Chapter_0310_display_305.txt,./17299 - Audio/Chapter_0310_display_305.mp3,queued
311,306,./17299 - Text/Chapter_0311_display_306.txt,./17299 - Audio/Chapter_0311_display_306.mp3,queued
312,307,./17299 - Text/Chapter_0312_display_307.txt,./17299 - Audio/Chapter_0312_display_307.mp3,queued
313,308,./17299 - Text/Chapter_0313_display_308.txt,./17299 - Audio/Chapter_0313_display_308.mp3,queued
314,309,./17299 - Text/Chapter_0314_display_309.txt,./17299 - Audio/Chapter_0314_display_309.mp3,queued
315,310,./17299 - Text/Chapter_0315_display_310.txt,./17299 - Audio/Chapter_0315_display_310.mp3,queued
316,311,./17299 - Text/Chapter_0316_display_311.txt,./17299 - Audio/Chapter_0316_display_311.mp3,queued
317,312,./17299 - Text/Chapter_0317_display_312.txt,./17299 - Audio/Chapter_0317_display_312.mp3,queued
318,313,./17299 - Text/Chapter_0318_display_313.txt,./17299 - Audio/Chapter_0318_display_313.mp3,queued
319,314,./17299 - Text/Chapter_0319_display_314.txt,./17299 - Audio/Chapter_0319_display_314.mp3,queued
320,315,./17299 - Text/Chapter_0320_display_315.txt,./17299 - Audio/Chapter_0320_display_315.mp3,queued
321,316,./17299 - Text/Chapter_0321_display_316.txt,./17299 - Audio/Chapter_0321_display_316.mp3,queued
322,317,./17299 - Text/Chapter_0322_display_317.txt,./17299 - Audio/Chapter_0322_display_317.mp3,queued
323,318,./17299 - Text/Chapter_0323_display_318.txt,./17299 - Audio/Chapter_0323_display_318.mp3,queued
324,319,./17299 - Text/Chapter_0324_display_319.txt,./17299 - Audio/Chapter_0324_display_319.mp3,queued
325,320,./17299 - Text/Chapter_0325_display_320.txt,./17299 - Audio/Chapter_0325_display_320.mp3,queued
326,321,./17299 - Text/Chapter_0326_display_321.txt,./17299 - Audio/Chapter_0326_display_321.mp3,queued
327,322,./17299 - Text/Chapter_0327_display_322.txt,./17299 - Audio/Chapter_0327_display_322.mp3,queued
328,323,./17299 - Text/Chapter_0328_display_323.txt,./17299 - Audio/Chapter_0328_display_323.mp3,queued
329,324,./17299 - Text/Chapter_0329_display_324.txt,./17299 - Audio/Chapter_0329_display_324.mp3,queued
330,325,./17299 - Text/Chapter_0330_display_325.txt,./17299 - Audio/Chapter_0330_display_325.mp3,queued
331,326,./17299 - Text/Chapter_0331_display_326.txt,./17299 - Audio/Chapter_0331_display_326.mp3,queued
332,327,./17299 - Text/Chapter_0332_display_327.txt,./17299 - Audio/Chapter_0332_display_327.mp3,queued
333,328,./17299 - Text/Chapter_0333_display_328.txt,./17299 - Audio/Chapter_0333_display_328.mp3,queued
334,329,./17299 - Text/Chapter_0334_display_329.txt,./17299 - Audio/Chapter_0334_display_329.mp3,queued
335,330,./17299 - Text/Chapter_0335_display_330.txt,./17299 - Audio/Chapter_0335_display_330.mp3,queued
336,331,./17299 - Text/Chapter_0336_display_331.txt,./17299 - Audio/Chapter_0336_display_331.mp3,queued
337,332,./17299 - Text/Chapter_0337_display_332.txt,./17299 - Audio/Chapter_0337_display_332.mp3,queued
338,333,./17299 - Text/Chapter_0338_display_333.txt,./17299 - Audio/Chapter_0338_display_333.mp3,queued
339,334,./17299 - Text/Chapter_0339_display_334.txt,./17299 - Audio/Chapter_0339_display_334.mp3,queued
340,335,./17299 - Text/Chapter_0340_display_335.txt,./17299 - Audio/Chapter_0340_display_335.mp3,queued
341,336,./17299 - Text/Chapter_0341_display_336.txt,./17299 - Audio/Chapter_0341_display_336.mp3,queued
342,337,./17299 - Text/Chapter_0342_display_337.txt,./17299 - Audio/Chapter_0342_display_337.mp3,queued
343,338,./17299 - Text/Chapter_0343_display_338.txt,./17299 - Audio/Chapter_0343_display_338.mp3,queued
344,339,./17299 - Text/Chapter_0344_display_339.txt,./17299 - Audio/Chapter_0344_display_339.mp3,queued
345,340,./17299 - Text/Chapter_0345_display_340.txt,./17299 - Audio/Chapter_0345_display_340.mp3,queued
346,341,./17299 - Text/Chapter_0346_display_341.txt,./17299 - Audio/Chapter_0346_display_341.mp3,queued
347,342,./17299 - Text/Chapter_0347_display_342.txt,./17299 - Audio/Chapter_0347_display_342.mp3,queued
348,343,./17299 - Text/Chapter_0348_display_343.txt,./17299 - Audio/Chapter_0348_display_343.mp3,queued
349,344,./17299 - Text/Chapter_0349_display_344.txt,./17299 - Audio/Chapter_0349_display_344.mp3,queued
350,345,./17299 - Text/Chapter_0350_display_345.txt,./17299 - Audio/Chapter_0350_display_345.mp3,queued
351,346,./17299 - Text/Chapter_0351_display_346.txt,./17299 - Audio/Chapter_0351_display_346.mp3,queued
352,347,./17299 - Text/Chapter_0352_display_347.txt,./17299 - Audio/Chapter_0352_display_347.mp3,queued
353,348,./17299 - Text/Chapter_0353_display_348.txt,./17299 - Audio/Chapter_0353_display_348.mp3,queued
354,349,./17299 - Text/Chapter_0354_display_349.txt,./17299 - Audio/Chapter_0354_display_349.mp3,queued
355,350,./17299 - Text/Chapter_0355_display_350.txt,./17299 - Audio/Chapter_0355_display_350.mp3,queued
356,351,./17299 - Text/Chapter_0356_display_351.txt,./17299 - Audio/Chapter_0356_display_351.mp3,queued
357,352,./17299 - Text/Chapter_0357_display_352.txt,./17299 - Audio/Chapter_0357_display_352.mp3,queued
358,353,./17299 - Text/Chapter_0358_display_353.txt,./17299 - Audio/Chapter_0358_display_353.mp3,queued
359,354,./17299 - Text/Chapter_0359_display_354.txt,./17299 - Audio/Chapter_0359_display_354.mp3,queued
360,355,./17299 - Text/Chapter_0360_display_355.txt,./17299 - Audio/Chapter_0360_display_355.mp3,queued
361,356,./17299 - Text/Chapter_0361_display_356.txt,./17299 - Audio/Chapter_0361_display_356.mp3,queued
362,357,./17299 - Text/Chapter_0362_display_357.txt,./17299 - Audio/Chapter_0362_display_357.mp3,queued
363,358,./17299 - Text/Chapter_0363_display_358.txt,./17299 - Audio/Chapter_0363_display_358.mp3,queued
364,359,./17299 - Text/Chapter_0364_display_359.txt,./17299 - Audio/Chapter_0364_display_359.mp3,queued
365,360,./17299 - Text/Chapter_0365_display_360.txt,./17299 - Audio/Chapter_0365_display_360.mp3,queued
366,361,./17299 - Text/Chapter_0366_display_361.txt,./17299 - Audio/Chapter_0366_display_361.mp3,queued
367,362,./17299 - Text/Chapter_0367_display_362.txt,./17299 - Audio/Chapter_0367_display_362.mp3,queued
368,363,./17299 - Text/Chapter_0368_display_363.txt,./17299 - Audio/Chapter_0368_display_363.mp3,queued
369,364,./17299 - Text/Chapter_0369_display_364.txt,./17299 - Audio/Chapter_0369_display_364.mp3,queued
370,365,./17299 - Text/Chapter_0370_display_365.txt,./17299 - Audio/Chapter_0370_display_365.mp3,queued
371,366,./17299 - Text/Chapter_0371_display_366.txt,./17299 - Audio/Chapter_0371_display_366.mp3,queued
372,367,./17299 - Text/Chapter_0372_display_367.txt,./17299 - Audio/Chapter_0372_display_367.mp3,queued
373,368,./17299 - Text/Chapter_0373_display_368.txt,./17299 - Audio/Chapter_0373_display_368.mp3,queued
374,369,./17299 - Text/Chapter_0374_display_369.txt,./17299 - Audio/Chapter_0374_display_369.mp3,queued
375,370,./17299 - Text/Chapter_0375_display_370.txt,./17299 - Audio/Chapter_0375_display_370.mp3,queued
376,371,./17299 - Text/Chapter_0376_display_371.txt,./17299 - Audio/Chapter_0376_display_371.mp3,queued
377,372,./17299 - Text/Chapter_0377_display_372.txt,./17299 - Audio/Chapter_0377_display_372.mp3,queued
378,373,./17299 - Text/Chapter_0378_display_373.txt,./17299 - Audio/Chapter_0378_display_373.mp3,queued
379,374,./17299 - Text/Chapter_0379_display_374.txt,./17299 - Audio/Chapter_0379_display_374.mp3,queued
380,375,./17299 - Text/Chapter_0380_display_375.txt,./17299 - Audio/Chapter_0380_display_375.mp3,queued
381,376,./17299 - Text/Chapter_0381_display_376.txt,./17299 - Audio/Chapter_0381_display_376.mp3,queued
382,377,./17299 - Text/Chapter_0382_display_377.txt,./17299 - Audio/Chapter_0382_display_377.mp3,queued
383,378,./17299 - Text/Chapter_0383_display_378.txt,./17299 - Audio/Chapter_0383_display_378.mp3,queued
384,379,./17299 - Text/Chapter_0384_display_379.txt,./17299 - Audio/Chapter_0384_display_379.mp3,queued
385,380,./17299 - Text/Chapter_0385_display_380.txt,./17299 - Audio/Chapter_0385_display_380.mp3,queued
386,381,./17299 - Text/Chapter_0386_display_381.txt,./17299 - Audio/Chapter_0386_display_381.mp3,queued
387,382,./17299 - Text/Chapter_0387_display_382.txt,./17299 - Audio/Chapter_0387_display_382.mp3,queued
388,383,./17299 - Text/Chapter_0388_display_383.txt,./17299 - Audio/Chapter_0388_display_383.mp3,queued
389,384,./17299 - Text/Chapter_0389_display_384.txt,./17299 - Audio/Chapter_0389_display_384.mp3,queued
390,385,./17299 - Text/Chapter_0390_display_385.txt,./17299 - Audio/Chapter_0390_display_385.mp3,queued
391,386,./17299 - Text/Chapter_0391_display_386.txt,./17299 - Audio/Chapter_0391_display_386.mp3,queued
392,387,./17299 - Text/Chapter_0392_display_387.txt,./17299 - Audio/Chapter_0392_display_387.mp3,queued
393,388,./17299 - Text/Chapter_0393_display_388.txt,./17299 - Audio/Chapter_0393_display_388.mp3,queued
394,389,./17299 - Text/Chapter_0394_display_389.txt,./17299 - Audio/Chapter_0394_display_389.mp3,queued
395,390,./17299 - Text/Chapter_0395_display_390.txt,./17299 - Audio/Chapter_0395_display_390.mp3,queued
396,391,./17299 - Text/Chapter_0396_display_391.txt,./17299 - Audio/Chapter_0396_display_391.mp3,queued
397,392,./17299 - Text/Chapter_0397_display_392.txt,./17299 - Audio/Chapter_0397_display_392.mp3,queued
398,393,./17299 - Text/Chapter_0398_display_393.txt,./17299 - Audio/Chapter_0398_display_393.mp3,queued
399,394,./17299 - Text/Chapter_0399_display_394.txt,./17299 - Audio/Chapter_0399_display_394.mp3,queued
400,395,./17299 - Text/Chapter_0400_display_395.txt,./17299 - Audio/Chapter_0400_display_395.mp3,queued
401,396,./17299 - Text/Chapter_0401_display_396.txt,./17299 - Audio/Chapter_0401_display_396.mp3,queued
402,397,./17299 - Text/Chapter_0402_display_397.txt,./17299 - Audio/Chapter_0402_display_397.mp3,queued
403,398,./17299 - Text/Chapter_0403_display_398.txt,./17299 - Audio/Chapter_0403_display_398.mp3,queued
404,399,./17299 - Text/Chapter_0404_display_399.txt,./17299 - Audio/Chapter_0404_display_399.mp3,queued
405,400,./17299 - Text/Chapter_0405_display_400.txt,./17299 - Audio/Chapter_0405_display_400.mp3,queued
406,401,./17299 - Text/Chapter_0406_display_401.txt,./17299 - Audio/Chapter_0406_display_401.mp3,queued
407,402,./17299 - Text/Chapter_0407_display_402.txt,./17299 - Audio/Chapter_0407_display_402.mp3,queued
408,403,./17299 - Text/Chapter_0408_display_403.txt,./17299 - Audio/Chapter_0408_display_403.mp3,queued
409,404,./17299 - Text/Chapter_0409_display_404.txt,./17299 - Audio/Chapter_0409_display_404.mp3,queued
410,405,./17299 - Text/Chapter_0410_display_405.txt,./17299 - Audio/Chapter_0410_display_405.mp3,queued
411,406,./17299 - Text/Chapter_0411_display_406.txt,./17299 - Audio/Chapter_0411_display_406.mp3,queued
412,407,./17299 - Text/Chapter_0412_display_407.txt,./17299 - Audio/Chapter_0412_display_407.mp3,queued
413,408,./17299 - Text/Chapter_0413_display_408.txt,./17299 - Audio/Chapter_0413_display_408.mp3,queued
414,409,./17299 - Text/Chapter_0414_display_409.txt,./17299 - Audio/Chapter_0414_display_409.mp3,queued
415,410,./17299 - Text/Chapter_0415_display_410.txt,./17299 - Audio/Chapter_0415_display_410.mp3,queued
416,411,./17299 - Text/Chapter_0416_display_411.txt,./17299 - Audio/Chapter_0416_display_411.mp3,queued
417,412,./17299 - Text/Chapter_0417_display_412.txt,./17299 - Audio/Chapter_0417_display_412.mp3,queued
418,413,./17299 - Text/Chapter_0418_display_413.txt,./17299 - Audio/Chapter_0418_display_413.mp3,queued
419,414,./17299 - Text/Chapter_0419_display_414.txt,./17299 - Audio/Chapter_0419_display_414.mp3,queued
420,415,./17299 - Text/Chapter_0420_display_415.txt,./17299 - Audio/Chapter_0420_display_415.mp3,queued
421,416,./17299 - Text/Chapter_0421_display_416.txt,./17299 - Audio/Chapter_0421_display_416.mp3,queued
422,417,./17299 - Text/Chapter_0422_display_417.txt,./17299 - Audio/Chapter_0422_display_417.mp3,queued
423,418,./17299 - Text/Chapter_0423_display_418.txt,./17299 - Audio/Chapter_0423_display_418.mp3,queued
424,419,./17299 - Text/Chapter_0424_display_419.txt,./17299 - Audio/Chapter_0424_display_419.mp3,queued
425,420,./17299 - Text/Chapter_0425_display_420.txt,./17299 - Audio/Chapter_0425_display_420.mp3,queued
426,421,./17299 - Text/Chapter_0426_display_421.txt,./17299 - Audio/Chapter_0426_display_421.mp3,queued
427,422,./17299 - Text/Chapter_0427_display_422.txt,./17299 - Audio/Chapter_0427_display_422.mp3,queued
428,423,./17299 - Text/Chapter_0428_display_423.txt,./17299 - Audio/Chapter_0428_display_423.mp3,queued
429,424,./17299 - Text/Chapter_0429_display_424.txt,./17299 - Audio/Chapter_0429_display_424.mp3,queued
430,425,./17299 - Text/Chapter_0430_display_425.txt,./17299 - Audio/Chapter_0430_display_425.mp3,queued
431,426,./17299 - Text/Chapter_0431_display_426.txt,./17299 - Audio/Chapter_0431_display_426.mp3,queued
432,427,./17299 - Text/Chapter_0432_display_427.txt,./17299 - Audio/Chapter_0432_display_427.mp3,queued
433,428,./17299 - Text/Chapter_0433_display_428.txt,./17299 - Audio/Chapter_0433_display_428.mp3,queued
434,429,./17299 - Text/Chapter_0434_display_429.txt,./17299 - Audio/Chapter_0434_display_429.mp3,queued
435,430,./17299 - Text/Chapter_0435_display_430.txt,./17299 - Audio/Chapter_0435_display_430.mp3,queued
436,431,./17299 - Text/Chapter_0436_display_431.txt,./17299 - Audio/Chapter_0436_display_431.mp3,queued
437,432,./17299 - Text/Chapter_0437_display_432.txt,./17299 - Audio/Chapter_0437_display_432.mp3,queued
438,433,./17299 - Text/Chapter_0438_display_433.txt,./17299 - Audio/Chapter_0438_display_433.mp3,queued
439,434,./17299 - Text/Chapter_0439_display_434.txt,./17299 - Audio/Chapter_0439_display_434.mp3,queued
440,435,./17299 - Text/Chapter_0440_display_435.txt,./17299 - Audio/Chapter_0440_display_435.mp3,queued
441,436,./17299 - Text/Chapter_0441_display_436.txt,./17299 - Audio/Chapter_0441_display_436.mp3,queued
442,437,./17299 - Text/Chapter_0442_display_437.txt,./17299 - Audio/Chapter_0442_display_437.mp3,queued
443,438,./17299 - Text/Chapter_0443_display_438.txt,./17299 - Audio/Chapter_0443_display_438.mp3,queued
444,439,./17299 - Text/Chapter_0444_display_439.txt,./17299 - Audio/Chapter_0444_display_439.mp3,queued
445,440,./17299 - Text/Chapter_0445_display_440.txt,./17299 - Audio/Chapter_0445_display_440.mp3,queued
446,441,./17299 - Text/Chapter_0446_display_441.txt,./17299 - Audio/Chapter_0446_display_441.mp3,queued
447,442,./17299 - Text/Chapter_0447_display_442.txt,./17299 - Audio/Chapter_0447_display_442.mp3,queued
448,443,./17299 - Text/Chapter_0448_display_443.txt,./17299 - Audio/Chapter_0448_display_443.mp3,queued
449,444,./17299 - Text/Chapter_0449_display_444.txt,./17299 - Audio/Chapter_0449_display_444.mp3,queued
450,445,./17299 - Text/Chapter_0450_display_445.txt,./17299 - Audio/Chapter_0450_display_445.mp3,queued
451,446,./17299 - Text/Chapter_0451_display_446.txt,./17299 - Audio/Chapter_0451_display_446.mp3,queued
452,447,./17299 - Text/Chapter_0452_display_447.txt,./17299 - Audio/Chapter_0452_display_447.mp3,queued
453,448,./17299 - Text/Chapter_0453_display_448.txt,./17299 - Audio/Chapter_0453_display_448.mp3,queued
